year;location;environ;strain;family;set;spot;height;R8;planting;flower;maturity;lodging;yield;moisture;protein;oil;fiber;size;EID
2012;IN;IN_2012;DS11-11034;11;11A;11A_IN_2012;93.98;138;516;705;931;1;4378;6.96;32.58;20.31;4.84;12.49;4
2012;IN;IN_2012;DS11-11035;11;11A;11A_IN_2012;101.6;135;516;699;928;1.5;4506;6.82;32.38;20.39;4.86;14.08;4
2012;IN;IN_2012;DS11-11036;11;11A;11A_IN_2012;109.22;145;516;702;938;1;4008;6.88;30.3;21.12;4.94;14.17;4
2012;IN;IN_2012;DS11-11042;11;11A;11A_IN_2012;93.98;144;516;707;937;1;4032;6.92;33.15;19.88;4.83;14.67;4
2012;IN;IN_2012;DS11-11045;11;11A;11A_IN_2012;86.36;129;516;702;922;1;4534;6.81;33.01;20.48;4.75;13.39;4
2012;IN;IN_2012;DS11-11046;11;11A;11A_IN_2012;91.44;137;516;699;930;1.5;4183;6.91;32.03;20.39;4.87;12.79;4
2012;IN;IN_2012;DS11-11048;11;11A;11A_IN_2012;93.98;138;516;699;931;1;4258;6.87;29.69;21.41;4.99;12.28;4
2012;IN;IN_2012;DS11-11049;11;11A;11A_IN_2012;96.52;132;516;702;925;1;3938;6.82;29.44;21.11;5.04;11.12;4
2012;IN;IN_2012;DS11-11050;11;11A;11A_IN_2012;91.44;150;516;707;943;1;3096;7.17;33.53;19.42;4.82;15.96;4
2012;IN;IN_2012;DS11-11051;11;11A;11A_IN_2012;86.36;140;516;707;933;1;4119;6.95;32.56;20.23;4.83;13.09;4
2012;IN;IN_2012;DS11-11054;11;11A;11A_IN_2012;99.06;143;516;699;936;1.5;4038;6.97;31.78;19.53;5.02;11.54;4
2012;IN;IN_2012;DS11-11055;11;11A;11A_IN_2012;96.52;135;516;707;928;1;3494;6.99;29.42;20.95;5.01;13.03;4
2012;IN;IN_2012;DS11-11058;11;11A;11A_IN_2012;91.44;138;516;702;931;1.5;4570;6.87;30.68;20.76;4.95;13.99;4
2012;IN;IN_2012;DS11-11059;11;11A;11A_IN_2012;83.82;143;516;699;936;1;3812;6.87;32.18;21.3;4.76;13.9;4
2012;IN;IN_2012;DS11-11061;11;11A;11A_IN_2012;116.84;133;516;699;926;2;4431;7.01;32.5;20.28;4.81;14.91;4
2012;IN;IN_2012;DS11-11064;11;11A;11A_IN_2012;91.44;138;516;707;931;1;3729;7.32;32.26;19.58;4.94;13.93;4
2012;IN;IN_2012;DS11-11065;11;11B;11B_IN_2012;93.98;139;517;699;933;1;3070;6.89;36.62;18.61;4.62;16.35;4
2012;IN;IN_2012;DS11-11066;11;11B;11B_IN_2012;101.6;136;517;700;930;2.5;4007;6.45;32.95;19.87;4.87;17.24;4
2012;IN;IN_2012;DS11-11068;11;11B;11B_IN_2012;93.98;142;517;699;936;1.5;4944;6.57;32.9;19.75;4.86;13.78;4
2012;IN;IN_2012;DS11-11069;11;11B;11B_IN_2012;116.84;132;517;700;926;1.5;4131;6.4;33.04;20;4.84;15.24;4
2012;IN;IN_2012;DS11-11070;11;11B;11B_IN_2012;83.82;138;517;705;932;1;4192;6.52;34.4;19.29;4.78;16.47;4
2012;IN;IN_2012;DS11-11073;11;11B;11B_IN_2012;91.44;141;517;709;935;1;3610;6.88;38.09;17.61;4.58;13.3;4
2012;IN;IN_2012;DS11-11074;11;11B;11B_IN_2012;104.14;148;517;700;942;1.5;3895;6.68;34.64;18.55;4.82;14.55;4
2012;IN;IN_2012;DS11-11075;11;11B;11B_IN_2012;91.44;139;517;700;933;1.5;3310;6.9;34.05;19.65;4.76;16.5;4
2012;IN;IN_2012;DS11-11077;11;11B;11B_IN_2012;83.82;145;517;702;939;1;3623;6.68;35.24;19.2;4.69;16.86;4
2012;IN;IN_2012;DS11-11080;11;11B;11B_IN_2012;78.74;128;517;699;922;1;4029;6.52;31.32;21.02;4.88;16.29;4
2012;IN;IN_2012;DS11-11081;11;11B;11B_IN_2012;96.52;138;517;702;932;2;3217;6.62;35.58;19.1;4.67;16.02;4
2012;IN;IN_2012;DS11-11082;11;11B;11B_IN_2012;66.04;140;517;707;934;1;3250;6.39;29.37;21.06;5.06;13.36;4
2012;IN;IN_2012;DS11-11084;11;11B;11B_IN_2012;68.58;141;517;702;935;1;4084;6.85;35.91;19.2;4.63;14.4;4
2012;IN;IN_2012;DS11-11085;11;11B;11B_IN_2012;78.74;135;517;702;929;1;3091;6.71;34.77;18.83;4.79;14.37;4
2012;IN;IN_2012;DS11-11087;11;11B;11B_IN_2012;76.2;139;517;705;933;1;3590;6.83;37;17.96;4.65;14.85;4
2012;IN;IN_2012;DS11-11090;11;11B;11B_IN_2012;91.44;144;517;702;938;1;3335;6.52;33.74;19.06;4.87;15.72;4
2012;IN;IN_2012;DS11-11091;11;11B;11B_IN_2012;91.44;137;517;702;931;1;4223;6.71;34.35;18.95;4.81;16.38;4
2012;IN;IN_2012;DS11-11095;11;11B;11B_IN_2012;88.9;144;517;705;938;1;3853;6.55;35.1;18.12;4.83;17.54;4
2012;IN;IN_2012;DS11-11097;11;11B;11B_IN_2012;93.98;145;517;702;939;1;4890;6.63;35.39;18.7;4.71;17.27;4
2012;IN;IN_2012;DS11-11099;11;11B;11B_IN_2012;86.36;147;517;705;941;1;4080;6.55;34.11;19.77;4.75;14.55;4
2012;IN;IN_2012;DS11-11101;11;11B;11B_IN_2012;81.28;139;517;702;933;1;4393;6.64;34.98;18.96;4.74;17.27;4
2012;IN;IN_2012;DS11-11104;11;11B;11B_IN_2012;73.66;131;517;699;925;1;4339;6.56;32.91;19.79;4.86;16.05;4
2012;IN;IN_2012;DS11-11105;11;11B;11B_IN_2012;88.9;138;517;702;932;1;4420;6.42;33.96;19.11;4.85;18.05;4
2012;IN;IN_2012;DS11-11107;11;11B;11B_IN_2012;96.52;136;517;705;930;1;3987;6.7;34;19.41;4.79;16.56;4
2012;IN;IN_2012;DS11-11108;11;11B;11B_IN_2012;91.44;139;517;700;933;1.5;4594;6.44;32.77;19.76;4.91;16.17;4
2012;IN;IN_2012;DS11-11110;11;11B;11B_IN_2012;93.98;141;517;702;935;1;4358;6.62;34.31;19.57;4.75;17.36;4
2012;IN;IN_2012;DS11-11113;11;11B;11B_IN_2012;96.52;145;517;707;939;1;4683;6.59;34.62;18.33;4.86;15.96;4
2012;IN;IN_2012;DS11-11114;11;11B;11B_IN_2012;76.2;144;517;705;938;1;4654;6.47;33.9;19.37;4.8;16.53;4
2012;IN;IN_2012;DS11-11115;11;11B;11B_IN_2012;83.82;132;517;699;926;1.5;4166;6.77;33.07;20.39;4.77;16.74;4
2012;IN;IN_2012;DS11-11116;11;11B;11B_IN_2012;76.2;136;517;699;930;1;4460;6.56;33.86;20;4.77;17.03;4
2012;IN;IN_2012;DS11-11119;11;11B;11B_IN_2012;73.66;146;517;702;940;1;5385;6.67;34.86;18.62;4.8;15.57;4
2012;IN;IN_2012;DS11-11122;11;11B;11B_IN_2012;63.5;149;517;702;943;1;3150;6.82;35.99;18.92;4.63;15.48;4
2012;IN;IN_2012;DS11-11124;11;11B;11B_IN_2012;93.98;144;517;705;938;1;4413;6.61;35.22;18.98;4.72;15.72;4
2012;IN;IN_2012;DS11-13003;13;13A;13A_IN_2012;99.06;140;517;698;934;1;4819;7.1;33.17;20.51;4.72;18.56;4
2012;IN;IN_2012;DS11-13005;13;13A;13A_IN_2012;83.82;135;517;702;929;1;3934;7.57;35.27;19.11;4.66;16.83;4
2012;IN;IN_2012;DS11-13008;13;13A;13A_IN_2012;114.3;144;517;705;938;1.5;3758;7.45;35.49;18.93;4.71;17.75;4
2012;IN;IN_2012;DS11-13009;13;13A;13A_IN_2012;81.28;140;517;708;934;1;4058;7.75;33.96;19.43;4.79;16.26;4
2012;IN;IN_2012;DS11-13010;13;13A;13A_IN_2012;96.52;133;517;702;927;1;3832;7.28;32.98;20.12;4.81;18.17;4
2012;IN;IN_2012;DS11-13012;13;13A;13A_IN_2012;91.44;148;517;705;942;1;4109;7.41;33.99;19.32;4.8;17.54;4
2012;IN;IN_2012;DS11-13013;13;13A;13A_IN_2012;86.36;140;517;698;934;1;4070;7.62;35.2;18.82;4.7;15.84;4
2012;IN;IN_2012;DS11-13014;13;13A;13A_IN_2012;86.36;133;517;700;927;1;4329;7.28;33.98;20.1;4.72;18.17;4
2012;IN;IN_2012;DS11-13016;13;13A;13A_IN_2012;86.36;146;517;700;940;1;4106;7.76;33.85;19.39;4.78;16.2;4
2012;IN;IN_2012;DS11-13017;13;13A;13A_IN_2012;101.6;139;517;705;933;1.5;3852;7.48;35.54;19.05;4.64;16.53;4
2012;IN;IN_2012;DS11-13018;13;13A;13A_IN_2012;93.98;145;517;706;939;1;4198;7.09;34.87;19.08;4.73;15.3;4
2012;IN;IN_2012;DS11-13019;13;13A;13A_IN_2012;91.44;142;517;705;936;1;3651;7.36;34.81;19.75;4.65;15.75;4
2012;IN;IN_2012;DS11-13020;13;13A;13A_IN_2012;83.82;137;517;700;931;1;3979;7.27;35.83;19.61;4.57;16.17;4
2012;IN;IN_2012;DS11-13021;13;13A;13A_IN_2012;86.36;148;517;706;942;1;3737;7.41;36.81;17.9;4.66;15.99;4
2012;IN;IN_2012;DS11-13022;13;13A;13A_IN_2012;96.52;137;517;705;931;1.5;4034;7.66;35.7;19.27;4.61;16.59;4
2012;IN;IN_2012;DS11-13023;13;13A;13A_IN_2012;88.9;148;517;702;942;1;3704;7.41;34.43;19.26;4.77;18.41;4
2012;IN;IN_2012;DS11-13024;13;13A;13A_IN_2012;106.68;142;517;705;936;1.5;3778;7.61;34.88;19.32;4.7;16.05;4
2012;IN;IN_2012;DS11-13026;13;13A;13A_IN_2012;101.6;139;517;700;933;1;4055;7.51;34.14;19.2;4.77;16.26;4
2012;IN;IN_2012;DS11-13027;13;13A;13A_IN_2012;93.98;134;517;698;928;1;4150;6.96;32.42;20.81;4.84;16.86;4
2012;IN;IN_2012;DS11-13028;13;13A;13A_IN_2012;93.98;148;517;700;942;1;3935;7.5;34.47;18.64;4.82;16.86;4
2012;IN;IN_2012;DS11-13029;13;13A;13A_IN_2012;88.9;141;517;702;935;1;3325;7.69;35.52;18.83;4.67;16.5;4
2012;IN;IN_2012;DS11-13030;13;13A;13A_IN_2012;101.6;141;517;702;935;1.5;4102;7.42;33.77;18.92;4.88;16.94;4
2012;IN;IN_2012;DS11-13032;13;13A;13A_IN_2012;111.76;146;517;702;940;1.5;3698;7.42;34.51;18.58;4.85;16.74;4
2012;IN;IN_2012;DS11-13033;13;13A;13A_IN_2012;109.22;146;517;702;940;1.5;4148;7.48;35.38;18.69;4.71;17.51;4
2012;IN;IN_2012;DS11-13035;13;13A;13A_IN_2012;109.22;146;517;700;940;1.5;4328;7.63;35.9;18.33;4.73;18.98;4
2012;IN;IN_2012;DS11-13037;13;13A;13A_IN_2012;86.36;142;517;698;936;1;3610;8.13;35.6;19.15;4.63;17.78;4
2012;IN;IN_2012;DS11-13038;13;13A;13A_IN_2012;93.98;146;517;708;940;1;4051;7.39;34.09;19.6;4.75;16.23;4
2012;IN;IN_2012;DS11-13040;13;13A;13A_IN_2012;101.6;146;517;702;940;1;3351;7.42;35.63;18.82;4.67;15.33;4
2012;IN;IN_2012;DS11-13043;13;13A;13A_IN_2012;88.9;139;517;700;933;1;3933;7.15;32.92;20.49;4.75;16.8;4
2012;IN;IN_2012;DS11-13044;13;13A;13A_IN_2012;96.52;144;517;698;938;1;4497;7.78;34.83;19.56;4.65;19.69;4
2012;IN;IN_2012;DS11-13045;13;13A;13A_IN_2012;88.9;132;517;700;926;1;3359;7.34;33.84;19.8;4.77;18.5;4
2012;IN;IN_2012;DS11-13048;13;13A;13A_IN_2012;101.6;139;517;700;933;2;3861;7.42;33.85;19.26;4.86;15.78;4
2012;IN;IN_2012;DS11-14001;14;14A;14A_IN_2012;111.76;145;517;699;939;1.5;3579;6.66;34.24;19.09;4.8;18.05;4
2012;IN;IN_2012;DS11-14002;14;14A;14A_IN_2012;101.6;146;517;707;940;1;2865;6.83;36.99;17.46;4.72;15.6;4
2012;IN;IN_2012;DS11-14003;14;14A;14A_IN_2012;121.92;NA;517;702;NA;1.5;4024;6.79;35.83;17.67;4.79;17.18;4
2012;IN;IN_2012;DS11-14004;14;14A;14A_IN_2012;101.6;149;517;699;943;1;3893;6.91;36.88;17.83;4.66;18.86;4
2012;IN;IN_2012;DS11-14006;14;14A;14A_IN_2012;96.52;149;517;705;943;1;2722;6.91;37.04;17.58;4.69;15.81;4
2012;IN;IN_2012;DS11-14012;14;14A;14A_IN_2012;116.84;145;517;699;939;1.5;4532;7.18;35.73;18.31;4.75;16.44;4
2012;IN;IN_2012;DS11-14013;14;14A;14A_IN_2012;106.68;148;517;709;942;1;3447;6.8;37.47;17.35;4.66;16.56;4
2012;IN;IN_2012;DS11-14014;14;14A;14A_IN_2012;109.22;145;517;702;939;1;4068;6.5;33.96;19.52;4.81;16.17;4
2012;IN;IN_2012;DS11-14015;14;14A;14A_IN_2012;109.22;145;517;699;939;1;4533;6.75;34.27;18.78;4.86;17.78;4
2012;IN;IN_2012;DS11-14017;14;14A;14A_IN_2012;109.22;NA;517;699;NA;1.5;3679;6.88;36.34;18.35;4.7;14.85;4
2012;IN;IN_2012;DS11-14018;14;14A;14A_IN_2012;106.68;106;517;702;900;1.5;4694;6.83;35.26;18.37;4.78;17.51;4
2012;IN;IN_2012;DS11-14025;14;14A;14A_IN_2012;96.52;148;517;702;942;1.5;3723;6.86;37.08;18.41;4.6;18.74;4
2012;IN;IN_2012;DS11-14027;14;14A;14A_IN_2012;111.76;123;517;702;917;1;3542;6.38;33.49;19.23;4.88;13.3;4
2012;IN;IN_2012;DS11-14028;14;14A;14A_IN_2012;99.06;147;517;699;941;1.5;3574;6.93;36.68;18.22;4.67;18.05;4
2012;IN;IN_2012;DS11-14033;14;14A;14A_IN_2012;101.6;138;517;699;932;1;3725;6.59;33.34;19.04;4.91;16.08;4
2012;IN;IN_2012;DS11-14034;14;14A;14A_IN_2012;104.14;148;517;702;942;1;4450;6.86;34.62;19.04;4.78;18.14;4
2012;IN;IN_2012;DS11-14035;14;14A;14A_IN_2012;101.6;NA;517;699;NA;1;3838;6.54;35.55;18.28;4.77;17.87;4
2012;IN;IN_2012;DS11-14036;14;14A;14A_IN_2012;111.76;130;517;702;924;1.5;3362;6.62;32.88;19.98;4.85;15.99;4
2012;IN;IN_2012;DS11-14037;14;14A;14A_IN_2012;99.06;NA;517;699;NA;1.5;4401;6.95;37.22;16.71;4.74;16.11;4
2012;IN;IN_2012;DS11-14040;14;14A;14A_IN_2012;121.92;123;517;699;917;1;3582;6.57;33.81;19.09;4.85;15.78;4
2012;IN;IN_2012;DS11-14041;14;14A;14A_IN_2012;96.52;145;517;702;939;1;3427;6.79;34.56;18.73;4.81;16.8;4
2012;IN;IN_2012;DS11-14042;14;14A;14A_IN_2012;124.46;137;517;699;931;1;4490;6.71;33.51;19.33;4.85;16.8;4
2012;IN;IN_2012;DS11-14043;14;14A;14A_IN_2012;88.9;144;517;705;938;1;4621;6.75;34.68;19.42;4.73;16.47;4
2012;IN;IN_2012;DS11-14051;14;14A;14A_IN_2012;93.98;135;517;699;929;1.5;3981;6.68;34.52;19.11;4.78;16.94;4
2012;IN;IN_2012;DS11-14052;14;14A;14A_IN_2012;119.38;146;517;702;940;1.5;3631;6.75;35.44;18.65;4.73;15.96;4
2012;IN;IN_2012;DS11-14053;14;14A;14A_IN_2012;93.98;145;517;695;939;1;4073;6.75;35.49;17.91;4.81;17.36;4
2012;IN;IN_2012;DS11-14054;14;14A;14A_IN_2012;104.14;144;517;705;938;1.5;3790;6.9;33.78;18.87;4.89;17.15;4
2012;IN;IN_2012;DS11-14055;14;14A;14A_IN_2012;96.52;142;517;699;936;1;2546;6.88;36.34;17.96;4.72;17.42;4
2012;IN;IN_2012;DS11-14056;14;14A;14A_IN_2012;91.44;142;517;699;936;1;2291;6.89;36.85;18.1;4.64;17.69;4
2012;IN;IN_2012;DS11-14057;14;14A;14A_IN_2012;104.14;NA;517;697;NA;1;4471;7.1;35.4;19.44;4.66;19.51;4
2012;IN;IN_2012;DS11-14060;14;14A;14A_IN_2012;99.06;149;517;699;943;1;3560;6.85;37.2;18.45;4.58;17.15;4
2012;IN;IN_2012;DS11-14061;14;14B;14B_IN_2012;96.52;130;517;694;924;1.5;3736;6.48;33.81;19.84;4.79;18.05;4
2012;IN;IN_2012;DS11-14063;14;14B;14B_IN_2012;91.44;145;517;694;939;1;4578;6.55;34.79;19.34;4.74;16.89;4
2012;IN;IN_2012;DS11-14064;14;14B;14B_IN_2012;101.6;144;517;700;938;1.5;3530;6.77;33.37;20.15;4.81;15.45;4
2012;IN;IN_2012;DS11-14065;14;14B;14B_IN_2012;93.98;138;517;696;932;1;4338;6.68;35.12;19.24;4.72;16.71;4
2012;IN;IN_2012;DS11-14069;14;14B;14B_IN_2012;106.68;139;517;698;933;1.5;3514;6.48;32.23;20.88;4.84;15.84;4
2012;IN;IN_2012;DS11-14070;14;14B;14B_IN_2012;106.68;138;517;696;932;1.5;3482;6.57;34.02;19.23;4.85;13.36;4
2012;IN;IN_2012;DS11-14071;14;14B;14B_IN_2012;99.06;128;517;698;922;1.5;4166;6.53;33.39;20.02;4.83;13.99;4
2012;IN;IN_2012;DS11-14072;14;14B;14B_IN_2012;106.68;138;517;694;932;2;3500;6.7;33.13;19.41;4.87;16.68;4
2012;IN;IN_2012;DS11-14073;14;14B;14B_IN_2012;96.52;134;517;700;928;2;4754;6.56;32.75;20.53;4.85;14.64;4
2012;IN;IN_2012;DS11-14074;14;14B;14B_IN_2012;111.76;138;517;702;932;2.5;4200;6.5;33.12;20.17;4.81;14.85;4
2012;IN;IN_2012;DS11-14075;14;14B;14B_IN_2012;50.8;108;517;698;902;1;3804;6.64;33.96;19.49;4.82;15.21;4
2012;IN;IN_2012;DS11-14076;14;14B;14B_IN_2012;106.68;134;517;696;928;1;3579;6.67;33.06;20.11;4.82;17.09;4
2012;IN;IN_2012;DS11-14077;14;14B;14B_IN_2012;93.98;132;517;696;926;1;3548;7.13;33.68;20.15;4.78;17.45;4
2012;IN;IN_2012;DS11-14080;14;14B;14B_IN_2012;101.6;144;517;698;938;1.5;4347;6.68;34.62;19.26;4.78;17.24;4
2012;IN;IN_2012;DS11-14081;14;14B;14B_IN_2012;99.06;138;517;702;932;1.5;3647;6.75;35.37;18.96;4.75;14.17;4
2012;IN;IN_2012;DS11-14082;14;14B;14B_IN_2012;93.98;131;517;698;925;2;4044;6.95;33.45;20.48;4.73;16.44;4
2012;IN;IN_2012;DS11-14083;14;14B;14B_IN_2012;101.6;145;517;694;939;1;3894;6.59;34.05;19.57;4.79;16.59;4
2012;IN;IN_2012;DS11-14084;14;14B;14B_IN_2012;96.52;145;517;698;939;1.5;4247;6.71;35.79;18.99;4.67;16.5;4
2012;IN;IN_2012;DS11-14085;14;14B;14B_IN_2012;96.52;130;517;700;924;1.5;3319;6.51;32.28;20.05;4.95;15.15;4
2012;IN;IN_2012;DS11-14086;14;14B;14B_IN_2012;99.06;128;517;692;922;1;3969;6.69;33.99;20.06;4.76;14.76;4
2012;IN;IN_2012;DS11-14087;14;14B;14B_IN_2012;93.98;137;517;696;931;1.5;4041;6.66;33.81;19.53;4.82;13.78;4
2012;IN;IN_2012;DS11-14088;14;14B;14B_IN_2012;111.76;137;517;702;931;1.5;3450;6.45;34.95;18.38;4.85;16.44;4
2012;IN;IN_2012;DS11-14089;14;14B;14B_IN_2012;96.52;137;517;696;931;1.5;4161;6.63;33.72;20.44;4.72;19.22;4
2012;IN;IN_2012;DS11-14090;14;14B;14B_IN_2012;101.6;115;517;702;909;1;2214;6.45;33.69;19.52;4.8;16.35;4
2012;IN;IN_2012;DS11-14092;14;14B;14B_IN_2012;99.06;139;517;702;933;2;3856;6.48;35.52;19.25;4.68;14.26;4
2012;IN;IN_2012;DS11-14093;14;14B;14B_IN_2012;109.22;133;517;702;927;1.5;3711;6.94;32.68;20.4;4.83;16.56;4
2012;IN;IN_2012;DS11-14094;14;14B;14B_IN_2012;109.22;142;517;696;936;1;4032;6.74;34.91;18.99;4.75;16.35;4
2012;IN;IN_2012;DS11-14095;14;14B;14B_IN_2012;93.98;145;517;698;939;1.5;4193;6.91;34.87;19.56;4.71;17.84;4
2012;IN;IN_2012;DS11-14096;14;14B;14B_IN_2012;91.44;137;517;694;931;1.5;3681;6.55;34.55;19.83;4.7;16.41;4
2012;IN;IN_2012;DS11-14097;14;14B;14B_IN_2012;88.9;131;517;696;925;1.5;3674;6.48;34.76;20.39;4.65;17.45;4
2012;IN;IN_2012;DS11-14098;14;14B;14B_IN_2012;99.06;133;517;698;927;1;3828;6.52;32.21;20.36;4.89;14.76;4
2012;IN;IN_2012;DS11-14099;14;14B;14B_IN_2012;101.6;135;517;702;929;1.5;3552;6.55;33.67;19.92;4.8;15.66;4
2012;IN;IN_2012;DS11-14100;14;14B;14B_IN_2012;104.14;145;517;702;939;1.5;2993;7.41;35.31;19.17;4.71;16.02;4
2012;IN;IN_2012;DS11-14101;14;14B;14B_IN_2012;88.9;144;517;702;938;1;4127;6.77;32.31;19.91;4.92;15.15;4
2012;IN;IN_2012;DS11-14102;14;14B;14B_IN_2012;106.68;144;517;696;938;1.5;4392;7.23;34.71;19.17;4.73;16.32;4
2012;IN;IN_2012;DS11-15001;15;15A;15A_IN_2012;152.4;145;517;696;939;2;5745;6.77;34.3;18.85;4.8;15.12;4
2012;IN;IN_2012;DS11-15002;15;15A;15A_IN_2012;129.54;140;517;694;934;2;3733;6.89;35.02;18.67;4.76;16.47;4
2012;IN;IN_2012;DS11-15003;15;15A;15A_IN_2012;111.76;139;517;702;933;1.5;4877;6.9;35.42;18.75;4.73;15.78;4
2012;IN;IN_2012;DS11-15004;15;15A;15A_IN_2012;134.62;139;517;700;933;2;3888;6.91;35.42;17.57;4.84;13.69;4
2012;IN;IN_2012;DS11-15005;15;15A;15A_IN_2012;132.08;147;517;700;941;2;4791;6.99;35.39;18.71;4.74;13.39;4
2012;IN;IN_2012;DS11-15006;15;15A;15A_IN_2012;127;145;517;700;939;2;4613;6.59;31.83;20.43;4.89;13.99;4
2012;IN;IN_2012;DS11-15007;15;15A;15A_IN_2012;121.92;140;517;698;934;1.5;3805;6.83;35.51;18.5;4.73;13.57;4
2012;IN;IN_2012;DS11-15012;15;15A;15A_IN_2012;111.76;NA;517;702;NA;2.5;4332;6.91;35.72;18.46;4.72;15.72;4
2012;IN;IN_2012;DS11-15013;15;15A;15A_IN_2012;127;141;517;698;935;1.5;3991;6.68;33.2;19.35;4.87;13.9;4
2012;IN;IN_2012;DS11-15016;15;15A;15A_IN_2012;116.84;148;517;702;942;1.5;4328;7.15;36.07;17.75;4.76;15.57;4
2012;IN;IN_2012;DS11-15018;15;15A;15A_IN_2012;127;142;517;700;936;3;3939;7.07;36.9;17.9;4.66;14.55;4
2012;IN;IN_2012;DS11-15019;15;15A;15A_IN_2012;114.3;145;517;700;939;2.5;4590;6.73;33.93;18.68;4.86;16.11;4
2012;IN;IN_2012;DS11-15020;15;15A;15A_IN_2012;147.32;147;517;702;941;3.5;3949;6.74;35.79;17.85;4.78;14.43;4
2012;IN;IN_2012;DS11-15021;15;15A;15A_IN_2012;152.4;149;517;702;943;2;3695;7.07;35.65;17.17;4.86;14.46;4
2012;IN;IN_2012;DS11-15022;15;15A;15A_IN_2012;147.32;144;517;696;938;2.5;5350;6.51;32.82;20.39;4.82;15.57;4
2012;IN;IN_2012;DS11-15023;15;15A;15A_IN_2012;111.76;136;517;708;930;1.5;4578;6.88;34.78;19.02;4.75;14.11;4
2012;IN;IN_2012;DS11-15024;15;15A;15A_IN_2012;132.08;145;517;700;939;2;3957;6.67;35.07;17.96;4.86;14.73;4
2012;IN;IN_2012;DS11-15025;15;15A;15A_IN_2012;119.38;145;517;700;939;1.5;4480;6.78;33.68;18.46;4.96;12.76;4
2012;IN;IN_2012;DS11-15027;15;15A;15A_IN_2012;142.24;144;517;696;938;2.5;5035;6.79;33.99;19.5;4.77;16.8;4
2012;IN;IN_2012;DS11-15028;15;15A;15A_IN_2012;99.06;136;517;700;930;1.5;4761;7.28;34.85;18.52;4.8;14.82;4
2012;IN;IN_2012;DS11-15030;15;15A;15A_IN_2012;139.7;146;517;698;940;2;4074;7.06;36.23;18.36;4.7;16.26;4
2012;IN;IN_2012;DS11-15032;15;15A;15A_IN_2012;134.62;NA;517;698;NA;4.5;2634;7;35.53;18.58;4.7;15.93;4
2012;IN;IN_2012;DS11-15033;15;15A;15A_IN_2012;109.22;139;517;700;933;1.5;4187;7.01;35.78;18.93;4.66;16.86;4
2012;IN;IN_2012;DS11-15034;15;15A;15A_IN_2012;139.7;145;517;702;939;NA;4665;6.73;36.11;18.07;4.74;14.58;4
2012;IN;IN_2012;DS11-15035;15;15A;15A_IN_2012;137.16;133;517;702;927;2;4454;6.65;32.46;19.66;4.9;14.11;4
2012;IN;IN_2012;DS11-15036;15;15A;15A_IN_2012;121.92;140;517;698;934;2;4174;6.46;33.58;19.18;4.88;14.37;4
2012;IN;IN_2012;DS11-15037;15;15A;15A_IN_2012;101.6;150;517;708;944;1.5;4014;7.11;35.95;17.91;4.72;14.26;4
2012;IN;IN_2012;DS11-15039;15;15A;15A_IN_2012;106.68;136;517;700;930;2;4846;6.77;33.56;20.03;4.74;17.12;4
2012;IN;IN_2012;DS11-15040;15;15A;15A_IN_2012;96.52;145;517;700;939;1.5;5370;6.78;34.5;19.32;4.77;16.29;4
2012;IN;IN_2012;DS11-15041;15;15A;15A_IN_2012;187.96;NA;517;702;NA;3;4521;6.87;33.93;18.97;4.85;13.6;4
2012;IN;IN_2012;DS11-15043;15;15A;15A_IN_2012;119.38;148;517;700;942;2;4275;6.9;35.91;18.05;4.75;14.37;4
2012;IN;IN_2012;DS11-15044;15;15A;15A_IN_2012;147.32;148;517;698;942;2.5;4728;6.9;34.53;18.64;4.84;13.96;4
2012;IN;IN_2012;DS11-15045;15;15A;15A_IN_2012;170.18;NA;517;698;NA;3.5;4458;6.8;34.98;18.28;4.82;14.14;4
2012;IN;IN_2012;DS11-15046;15;15A;15A_IN_2012;127;139;517;696;933;2.5;4727;6.95;33.78;19.98;4.74;17.9;4
2012;IN;IN_2012;DS11-15047;15;15B;15B_IN_2012;129.54;147;516;697;940;1;4640;7;35.72;18.3;4.76;16.35;4
2012;IN;IN_2012;DS11-15049;15;15B;15B_IN_2012;119.38;148;516;703;941;2;4435;7.02;36.16;18.12;4.74;15.33;4
2012;IN;IN_2012;DS11-15050;15;15B;15B_IN_2012;91.44;147;516;702;940;1;4626;6.97;34.31;19.27;4.76;15.42;4
2012;IN;IN_2012;DS11-15051;15;15B;15B_IN_2012;93.98;147;516;697;940;1.5;4247;7.37;36.98;17.79;4.65;14.43;4
2012;IN;IN_2012;DS11-15053;15;15B;15B_IN_2012;129.54;150;516;700;943;1.5;4383;7.2;35.72;17.81;4.79;15.15;4
2012;IN;IN_2012;DS11-15059;15;15B;15B_IN_2012;124.46;145;516;695;938;1.5;4652;6.92;35.94;17.74;4.77;14.94;4
2012;IN;IN_2012;DS11-15060;15;15B;15B_IN_2012;109.22;149;516;702;942;1.5;3819;7.1;36.49;17.9;4.72;13.87;4
2012;IN;IN_2012;DS11-15062;15;15B;15B_IN_2012;119.38;145;516;695;938;1;4313;6.9;34.24;19.45;4.79;14.97;4
2012;IN;IN_2012;DS11-15063;15;15B;15B_IN_2012;121.92;149;516;702;942;1.5;4980;7.1;35.84;18.24;4.75;14.79;4
2012;IN;IN_2012;DS11-15065;15;15B;15B_IN_2012;121.92;145;516;699;938;1.5;3940;6.95;34.97;18.96;4.76;16.41;4
